transaction_id,from_id,to_id,amount,timestamp,transaction_type,sender_country,receiver_country,description,suspicious_flag
T002459,E0314,E0104,1272.16,2024-10-12 05:09:38,Cash Deposit,Senegal,Burkina Faso,Cash Deposit #2459,False
T002460,E0324,E0442,2406.66,2024-08-13 11:45:50,Wire Transfer,Chile,Nicaragua,Wire Transfer #2460,False
T002461,E0459,E0567,1570.61,2024-10-02 08:48:06,Wire Transfer,Aruba,Paraguay,Wire Transfer #2461,False
T002462,E0606,E0369,502.46,2024-08-28 03:56:24,Wire Transfer,Russian Federation,Central African Republic,Wire Transfer #2462,False
T002463,E0242,E0692,1264.73,2024-08-29 13:43:40,Wire Transfer,Gambia,Comoros,Wire Transfer #2463,False
T002464,E0528,E0216,402.41,2024-05-13 15:49:30,Wire Transfer,Philippines,Israel,Wire Transfer #2464,False
T002465,E0102,E0792,197.24,2024-01-12 06:10:31,Payment,Senegal,Morocco,Song air class probably station.,False
T002466,E0979,E0579,48.9,2024-09-25 17:44:33,Payment,Panama,Uzbekistan,Show range same.,False
T002467,E0761,E0740,390.6,2024-06-30 00:56:48,Payment,Japan,Yemen,Report son full be thing realize.,False
T002468,E0476,E0654,605.59,2024-01-31 06:43:59,Payment,Ireland,Papua New Guinea,Free hotel picture.,False
T002469,E0137,E0385,1380.32,2024-09-28 18:42:28,Wire Transfer,Jamaica,Antarctica (the territory South of 60 deg S),Wire Transfer #2469,False
T002470,E0960,E0764,71.58,2024-08-05 21:00:50,Cash Deposit,Djibouti,Pakistan,Cash Deposit #2470,False
T002471,E0543,E0432,62.03,2024-06-01 08:55:20,Wire Transfer,Poland,Reunion,Wire Transfer #2471,False
T002472,E0993,E0877,522.75,2024-02-03 05:40:41,Payment,Egypt,Slovenia,Service large recently.,False
T002473,E0180,E0490,2905.77,2024-04-05 04:29:41,Payment,Cambodia,Croatia,Guess social trouble.,False
T002474,E0641,E0360,1333.85,2024-05-23 06:44:23,Payment,Bahamas,Comoros,Industry my result.,False
T002475,E0618,E0393,338.7,2024-04-23 22:51:10,Payment,Saint Pierre and Miquelon,Dominican Republic,Buy president out list eye forget.,False
T002476,E0052,E0554,357.58,2024-12-12 00:49:36,Payment,Lesotho,Svalbard & Jan Mayen Islands,Role general many case add world.,False
T002477,E0985,E0364,39.54,2024-11-25 19:34:27,Cash Deposit,Spain,Myanmar,Cash Deposit #2477,False
T002478,E0751,E0823,417.61,2024-09-26 22:54:43,Cash Deposit,Puerto Rico,Netherlands,Cash Deposit #2478,False
T002479,E0577,E0228,5065.94,2024-05-21 09:23:05,Wire Transfer,Montenegro,Guinea,Wire Transfer #2479,False
T002480,E0048,E0753,57.98,2024-12-26 04:19:43,Payment,Monaco,Montserrat,Before stuff heart stage.,False
T002481,E0328,E0119,10.0,2024-06-04 06:23:33,Wire Transfer,Hong Kong,Tunisia,Wire Transfer #2481,False
T002482,E0204,E0207,148.03,2024-06-29 09:38:48,Wire Transfer,Russian Federation,Northern Mariana Islands,Wire Transfer #2482,False
T002483,E0804,E0234,118.91,2024-01-20 03:07:27,Payment,French Guiana,Guernsey,Leader recently size.,False
T002484,E0853,E0787,857.94,2024-08-19 07:44:42,Cash Deposit,Niger,Lithuania,Cash Deposit #2484,False
T002485,E0389,E0833,980.78,2024-03-24 21:03:58,Payment,Korea,Burundi,Story son although word.,False
T002486,E0749,E0486,119.17,2024-02-14 06:11:11,Payment,Niue,Peru,Bag turn among.,False
T002487,E0516,E0115,423.05,2024-04-20 00:52:05,Cash Deposit,Senegal,Vietnam,Cash Deposit #2487,False
T002488,E0411,E0913,597.14,2024-06-26 15:18:33,Wire Transfer,Antigua and Barbuda,China,Wire Transfer #2488,False
T002489,E0495,E0301,206.48,2024-03-24 08:21:59,Payment,Tokelau,Hong Kong,Together friend seem wind.,False
T002490,E0894,E0963,1433.11,2024-10-29 12:44:23,Payment,Finland,Sri Lanka,Expert national phone fight hit.,False
T002491,E0524,E0028,1035.13,2024-05-25 11:32:58,Payment,Nicaragua,Turks and Caicos Islands,High class ball policy.,False
T002492,E0336,E0198,960.44,2024-09-11 02:50:16,Wire Transfer,Barbados,Israel,Wire Transfer #2492,False
T002493,E0906,E0965,314.38,2024-04-23 00:31:52,Wire Transfer,Nigeria,Afghanistan,Wire Transfer #2493,False
T002494,E0611,E0495,92.75,2024-01-18 00:03:46,Cash Deposit,Bermuda,Tokelau,Cash Deposit #2494,False
T002495,E0692,E0919,4709.69,2024-08-17 00:31:48,Cash Deposit,Comoros,Iceland,Cash Deposit #2495,False
T002496,E0357,E0457,848.5,2024-02-01 19:13:30,Wire Transfer,Peru,Comoros,Wire Transfer #2496,False
T002497,E0707,E0183,170.17,2024-10-20 11:30:23,Wire Transfer,Costa Rica,Turks and Caicos Islands,Wire Transfer #2497,False
T002498,E0207,E0476,60.98,2024-08-30 22:07:52,Cash Deposit,Northern Mariana Islands,Ireland,Cash Deposit #2498,False
T002499,E0376,E0188,62.59,2024-06-19 13:29:07,Wire Transfer,Denmark,Cocos (Keeling) Islands,Wire Transfer #2499,False
T002500,E0406,E0300,32.42,2024-09-28 22:21:46,Wire Transfer,Mexico,Tonga,Wire Transfer #2500,False
T002501,E0033,E0089,1451.78,2024-09-09 05:26:13,Cash Deposit,Netherlands,Tanzania,Cash Deposit #2501,False
T002502,E0417,E0502,245.78,2024-07-28 00:16:43,Wire Transfer,Finland,Ethiopia,Wire Transfer #2502,False
T002503,E0923,E0855,148.81,2024-09-18 06:16:19,Cash Deposit,Poland,Zambia,Cash Deposit #2503,False
T002504,E0013,E0057,323.71,2024-01-11 05:22:41,Payment,Croatia,Aruba,Yard four daughter.,False
T002505,E0861,E0439,373.63,2024-06-21 00:22:20,Payment,Libyan Arab Jamahiriya,Cuba,Site work process wear prove send.,False
T002506,E0972,E0816,10.0,2024-06-28 01:46:50,Payment,San Marino,Denmark,After such employee.,False
T002507,E0757,E0799,302.58,2024-01-25 19:27:20,Payment,Cameroon,Serbia,Possible owner thousand agree series series land.,False
T002508,E0337,E0318,523.93,2024-01-10 20:49:11,Cash Deposit,Saint Vincent and the Grenadines,Iceland,Cash Deposit #2508,False
T002509,E0908,E0315,3485.25,2024-09-24 08:29:20,Cash Deposit,Estonia,French Southern Territories,Cash Deposit #2509,False
T002510,E0034,E0798,853.12,2024-01-04 01:51:44,Cash Deposit,Canada,Holy See (Vatican City State),Cash Deposit #2510,False
T002511,E0883,E0001,27.65,2024-07-03 21:27:37,Cash Deposit,Hong Kong,South Georgia and the South Sandwich Islands,Cash Deposit #2511,False
T002512,E0412,E0263,470.95,2024-07-13 01:23:18,Payment,Bolivia,Bouvet Island (Bouvetoya),Best democratic few they.,False
T002513,E0580,E0015,9430.67,2024-02-04 05:37:26,Payment,Greenland,El Salvador,Human dream goal real only fact.,False
T002514,E0438,E0272,555.4,2024-05-05 12:37:27,Cash Deposit,Costa Rica,Pitcairn Islands,Cash Deposit #2514,False
T002515,E0504,E0747,219.15,2024-12-09 06:06:22,Payment,Swaziland,Bulgaria,Financial hand international.,False
T002516,E0908,E0139,1064.58,2024-08-31 15:54:32,Payment,Estonia,Timor-Leste,Provide possible book order return.,False
T002517,E0646,E0296,180.02,2024-05-13 09:21:51,Wire Transfer,Slovenia,Haiti,Wire Transfer #2517,False
T002518,E0583,E0509,189.52,2024-09-23 06:56:06,Wire Transfer,Bermuda,Israel,Wire Transfer #2518,False
T002519,E0866,E0460,56.45,2024-12-22 13:46:29,Wire Transfer,Saudi Arabia,Sao Tome and Principe,Wire Transfer #2519,False
T002520,E0205,E0254,48.06,2024-02-01 08:16:59,Wire Transfer,Jamaica,Isle of Man,Wire Transfer #2520,False
T002521,E0185,E0558,310.34,2024-11-01 23:45:02,Payment,Reunion,French Guiana,Fact crime computer culture watch.,False
T002522,E0132,E0453,2510.71,2024-03-05 18:20:08,Cash Deposit,Cayman Islands,Eritrea,Cash Deposit #2522,False
T002523,E0510,E0949,806.83,2024-01-03 02:57:20,Payment,Seychelles,Ghana,Politics different forget water.,False
T002524,E0092,E0704,17318.29,2024-02-11 21:50:53,Wire Transfer,Denmark,Central African Republic,Wire Transfer #2524,False
T002525,E0722,E0405,1242.27,2024-12-27 01:58:21,Payment,Macao,Maldives,Address development hundred your spend.,False
T002526,E0467,E0238,38.82,2024-08-20 00:22:19,Wire Transfer,Dominica,Andorra,Wire Transfer #2526,False
T002527,E0190,E0528,4488.72,2024-11-03 04:05:03,Payment,North Macedonia,Philippines,Hotel coach stock in program.,False
T002528,E0012,E0805,1509.74,2024-11-17 19:46:03,Payment,Equatorial Guinea,Greece,Million heavy social media see fill.,False
T002529,E0371,E0076,439.99,2024-08-04 14:15:11,Wire Transfer,Cuba,Somalia,Wire Transfer #2529,False
T002530,E0828,E0121,317.84,2024-05-14 17:42:44,Payment,Slovakia (Slovak Republic),Fiji,Executive pull mission.,False
T002531,E0007,E0127,355.69,2024-05-20 17:07:47,Wire Transfer,Bahrain,Cook Islands,Wire Transfer #2531,False
T002532,E0308,E0226,109.32,2024-12-01 10:17:18,Cash Deposit,Jordan,Kiribati,Cash Deposit #2532,False
T002533,E0803,E0151,779.51,2024-01-08 15:24:13,Wire Transfer,Lebanon,Puerto Rico,Wire Transfer #2533,False
T002534,E0689,E0825,808.92,2024-01-12 05:36:32,Wire Transfer,United States Virgin Islands,Djibouti,Wire Transfer #2534,False
T002535,E0321,E0409,447.41,2024-09-08 10:12:39,Wire Transfer,Heard Island and McDonald Islands,Marshall Islands,Wire Transfer #2535,False
T002536,E0323,E0961,475.03,2024-10-24 14:21:19,Payment,Kyrgyz Republic,Tokelau,Money thought walk month attack.,False
T002537,E0289,E0504,546.14,2024-12-10 15:22:30,Cash Deposit,Oman,Swaziland,Cash Deposit #2537,False
T002538,E0835,E0783,602.26,2024-01-07 07:30:56,Payment,Oman,Argentina,Way sell thank response.,False
T002539,E0207,E0307,63.44,2024-10-11 04:24:08,Wire Transfer,Northern Mariana Islands,Solomon Islands,Wire Transfer #2539,False
T002540,E0164,E0643,6471.76,2024-07-23 03:18:46,Wire Transfer,Trinidad and Tobago,Qatar,Wire Transfer #2540,False
T002541,E0838,E0194,236.76,2024-09-02 00:55:39,Payment,United States Virgin Islands,Belize,Factor point offer current.,False
T002542,E0588,E0182,498.07,2024-08-04 22:56:15,Cash Deposit,Albania,Nepal,Cash Deposit #2542,False
T002543,E0842,E0376,386.59,2024-05-11 10:07:47,Wire Transfer,Cocos (Keeling) Islands,Denmark,Wire Transfer #2543,False
T002544,E0702,E0835,601.17,2024-06-04 05:35:31,Cash Deposit,Venezuela,Oman,Cash Deposit #2544,False
T002545,E0802,E0351,94.76,2024-02-10 04:47:40,Wire Transfer,El Salvador,Malawi,Wire Transfer #2545,False
T002546,E0281,E0829,2471.66,2024-04-25 23:27:44,Wire Transfer,Latvia,Bouvet Island (Bouvetoya),Wire Transfer #2546,False
T002547,E0293,E0080,329.62,2024-07-19 21:52:02,Payment,Tanzania,France,Need behavior begin.,False
T002548,E0844,E0023,162.14,2024-01-01 22:59:13,Wire Transfer,Philippines,Turkmenistan,Wire Transfer #2548,False
T002549,E0548,E0506,205.38,2024-03-14 11:02:30,Payment,Bahrain,Burundi,Others federal mouth.,False
T002550,E0392,E0970,7808.81,2024-01-01 19:54:11,Cash Deposit,Zambia,Panama,Cash Deposit #2550,False
T002551,E0896,E0335,283.65,2024-02-06 11:14:59,Wire Transfer,Panama,Vietnam,Wire Transfer #2551,False
T002552,E0062,E0645,14.09,2024-09-09 11:31:58,Payment,Iran,British Indian Ocean Territory (Chagos Archipelago),That cut grow media and most.,False
T002553,E0392,E0105,31.57,2024-08-21 20:19:43,Wire Transfer,Zambia,Norfolk Island,Wire Transfer #2553,False
T002554,E0161,E0042,42.83,2024-06-14 22:06:54,Payment,Croatia,Saudi Arabia,Specific learn quality forward.,False
T002555,E0625,E0784,1158.25,2024-11-19 08:55:42,Payment,Nicaragua,Saudi Arabia,Medical simple newspaper.,False
T002556,E0733,E0461,3789.89,2024-10-19 14:12:31,Wire Transfer,Christmas Island,Bulgaria,Wire Transfer #2556,False
T002557,E0233,E0878,608.01,2024-02-24 06:45:00,Cash Deposit,Turks and Caicos Islands,Algeria,Cash Deposit #2557,False
T002558,E0877,E0214,277.37,2024-09-25 06:32:23,Cash Deposit,Slovenia,Saudi Arabia,Cash Deposit #2558,False
T002559,E0360,E0492,1749.6,2024-07-11 15:55:22,Cash Deposit,Comoros,Estonia,Cash Deposit #2559,False
T002560,E0273,E0089,485.74,2024-04-28 23:32:35,Payment,Anguilla,Tanzania,Card thousand give size economic fact.,False
T002561,E0501,E0358,393.82,2024-06-22 01:48:46,Wire Transfer,Latvia,Wallis and Futuna,Wire Transfer #2561,False
T002562,E0961,E0189,395.08,2024-09-07 15:04:08,Payment,Tokelau,Ethiopia,However animal ground game employee.,False
T002563,E0687,E0864,73.75,2024-05-16 08:38:11,Payment,Swaziland,New Zealand,Two air officer either.,False
T002564,E0640,E0818,721.36,2024-01-16 00:43:18,Payment,Liechtenstein,China,Shoulder road term vote compare.,False
T002565,E0739,E0077,268.17,2024-12-04 13:06:32,Wire Transfer,Romania,Bahrain,Wire Transfer #2565,False
T002566,E0853,E0419,146.8,2024-10-28 12:41:19,Wire Transfer,Niger,Cote d'Ivoire,Wire Transfer #2566,False
T002567,E0186,E0394,6446.08,2024-06-16 15:09:53,Wire Transfer,Peru,Guam,Wire Transfer #2567,False
T002568,E0601,E0420,129.58,2024-09-30 01:19:35,Cash Deposit,Afghanistan,Chile,Cash Deposit #2568,False
T002569,E0530,E0506,107.47,2024-10-10 13:37:48,Cash Deposit,Armenia,Burundi,Cash Deposit #2569,False
T002570,E0434,E0942,286.28,2024-06-09 01:58:02,Cash Deposit,Equatorial Guinea,Equatorial Guinea,Cash Deposit #2570,False
T002571,E0342,E0212,225.0,2024-05-04 15:29:01,Wire Transfer,Monaco,Chad,Wire Transfer #2571,False
T002572,E0439,E0860,154.24,2024-11-08 08:06:15,Wire Transfer,Cuba,Bahrain,Wire Transfer #2572,False
T002573,E0429,E0694,681.39,2024-09-02 00:53:56,Cash Deposit,Egypt,Lao People's Democratic Republic,Cash Deposit #2573,False
T002574,E0870,E0319,63.02,2024-07-25 10:59:33,Payment,Uruguay,Lao People's Democratic Republic,Her rate indeed great.,False
T002575,E0113,E0873,1716.77,2024-07-26 22:16:12,Cash Deposit,Samoa,Western Sahara,Cash Deposit #2575,False
T002576,E0441,E0538,30.73,2024-08-29 18:17:32,Payment,Russian Federation,Turkmenistan,Economy happen majority of support knowledge.,False
T002577,E0576,E0227,439.28,2024-08-31 14:15:49,Cash Deposit,Lesotho,Christmas Island,Cash Deposit #2577,False
T002578,E0473,E0704,390.74,2024-01-10 09:55:48,Payment,Colombia,Central African Republic,Discuss learn reason.,False
T002579,E0299,E0325,1821.35,2024-07-06 00:22:07,Cash Deposit,Senegal,Korea,Cash Deposit #2579,False
T002580,E0555,E0801,306.86,2024-07-30 16:54:29,Wire Transfer,Montenegro,Honduras,Wire Transfer #2580,False
T002581,E0731,E0028,300.87,2024-09-16 00:38:15,Wire Transfer,Iran,Turks and Caicos Islands,Wire Transfer #2581,False
T002582,E0580,E0599,466.75,2024-06-03 14:19:51,Payment,Greenland,Saudi Arabia,However machine attention detail compare pretty answer.,False
T002583,E0204,E0385,86.07,2024-08-26 12:41:50,Payment,Russian Federation,Antarctica (the territory South of 60 deg S),Among woman wind just.,False
T002584,E0705,E0735,4800.46,2024-01-04 20:33:02,Payment,Slovenia,United States Minor Outlying Islands,Season beat program.,False
T002585,E0381,E0779,571.38,2024-09-25 18:12:18,Wire Transfer,Serbia,Somalia,Wire Transfer #2585,False
T002586,E0544,E0787,176.12,2024-01-05 11:47:22,Wire Transfer,Saint Kitts and Nevis,Lithuania,Wire Transfer #2586,False
T002587,E0556,E0926,13144.44,2024-10-28 06:37:37,Cash Deposit,Saint Martin,Maldives,Cash Deposit #2587,False
T002588,E0577,E0454,10.0,2024-04-27 04:07:15,Wire Transfer,Montenegro,Iceland,Wire Transfer #2588,False
T002589,E0089,E0305,623.54,2024-12-15 02:17:22,Cash Deposit,Tanzania,Bouvet Island (Bouvetoya),Cash Deposit #2589,False
T002590,E0860,E0373,292.87,2024-01-12 11:09:12,Payment,Bahrain,Cocos (Keeling) Islands,Policy off end.,False
T002591,E0569,E0964,1421.06,2024-02-02 02:41:47,Wire Transfer,Belgium,Palau,Wire Transfer #2591,False
T002592,E0222,E0026,33.61,2024-05-18 22:16:08,Payment,Northern Mariana Islands,Greenland,Myself floor before agreement.,False
T002593,E0042,E0529,19.48,2024-11-17 23:26:51,Wire Transfer,Saudi Arabia,Guadeloupe,Wire Transfer #2593,False
T002594,E0213,E0765,231.97,2024-05-26 11:41:24,Payment,Trinidad and Tobago,Cambodia,Avoid find ten student that speech.,False
T002595,E0131,E0519,458.73,2024-03-29 09:14:04,Cash Deposit,Bouvet Island (Bouvetoya),Nauru,Cash Deposit #2595,False
T002596,E0619,E0205,94.84,2024-05-29 19:30:38,Payment,Bermuda,Jamaica,Our should within significant.,False
T002597,E0877,E0178,6409.87,2024-03-02 05:25:27,Payment,Slovenia,Costa Rica,Though green race.,False
T002598,E0159,E0145,245.23,2024-10-28 23:09:36,Cash Deposit,Burundi,Kuwait,Cash Deposit #2598,False
T002599,E0666,E0495,602.44,2024-12-14 06:03:29,Payment,Cocos (Keeling) Islands,Tokelau,Game others environment civil along source.,False
T002600,E0457,E0835,1740.95,2024-07-21 08:49:42,Cash Deposit,Comoros,Oman,Cash Deposit #2600,False
T002601,E0474,E0686,1225.1,2024-01-23 07:01:28,Wire Transfer,Portugal,Mali,Wire Transfer #2601,False
T002602,E0073,E0484,84.12,2024-07-18 09:21:39,Cash Deposit,Egypt,Dominican Republic,Cash Deposit #2602,False
T002603,E0928,E0504,1849.56,2024-07-28 14:18:43,Payment,Algeria,Swaziland,Hear be special center real wrong.,False
T002604,E0229,E0769,68.09,2024-05-21 16:49:25,Cash Deposit,Panama,Mauritania,Cash Deposit #2604,False
T002605,E0198,E0339,441.0,2024-01-21 02:25:44,Payment,Israel,Ecuador,Middle trouble visit.,False
T002606,E0848,E0868,795.69,2024-01-03 02:15:43,Payment,Germany,Jamaica,Should well politics song.,False
T002607,E0209,E0827,93.66,2024-09-13 10:50:53,Payment,Saint Helena,Angola,That face expect bed.,False
T002608,E0341,E0096,1165.36,2024-06-07 15:31:54,Cash Deposit,Equatorial Guinea,Tunisia,Cash Deposit #2608,False
T002609,E0724,E0252,1006.12,2024-05-03 03:52:07,Wire Transfer,Tanzania,Sudan,Wire Transfer #2609,False
T002610,E0948,E0348,138.28,2024-09-09 13:51:15,Wire Transfer,Portugal,France,Wire Transfer #2610,False
T002611,E0839,E0403,1372.39,2024-11-09 18:08:01,Wire Transfer,Bhutan,Angola,Wire Transfer #2611,False
T002612,E0639,E0198,28.96,2024-03-24 22:43:18,Cash Deposit,Azerbaijan,Israel,Cash Deposit #2612,False
T002613,E0617,E0705,771.74,2024-06-27 08:17:18,Wire Transfer,Mongolia,Slovenia,Wire Transfer #2613,False
T002614,E0846,E0659,1313.88,2024-03-15 09:05:36,Cash Deposit,San Marino,Sri Lanka,Cash Deposit #2614,False
T002615,E0719,E0208,149.76,2024-10-05 18:41:08,Payment,Croatia,Belize,Me across national much six.,False
T002616,E0090,E0455,7468.45,2024-02-10 06:55:18,Cash Deposit,Cuba,Kenya,Cash Deposit #2616,False
T002617,E0722,E0816,894.8,2024-11-01 22:34:45,Cash Deposit,Macao,Denmark,Cash Deposit #2617,False
T002618,E0533,E0554,2197.23,2024-08-31 03:58:46,Wire Transfer,Marshall Islands,Svalbard & Jan Mayen Islands,Wire Transfer #2618,False
T002619,E0843,E0392,11.18,2024-05-26 13:16:45,Wire Transfer,Moldova,Zambia,Wire Transfer #2619,False
T002620,E0388,E0140,304.63,2024-04-27 20:00:33,Payment,Switzerland,Maldives,State election little recognize important very.,False
T002621,E0572,E0210,1144.83,2024-08-04 09:43:40,Wire Transfer,Tanzania,Pitcairn Islands,Wire Transfer #2621,False
T002622,E0668,E0034,1127.75,2024-04-28 17:14:02,Wire Transfer,Djibouti,Canada,Wire Transfer #2622,False
T002623,E0134,E0610,15.47,2024-02-16 12:56:30,Cash Deposit,Tokelau,Chad,Cash Deposit #2623,False
T002624,E0173,E0197,735.3,2024-07-20 04:42:24,Wire Transfer,Iran,Malta,Wire Transfer #2624,False
T002625,E0506,E0820,341.75,2024-10-23 05:22:03,Wire Transfer,Burundi,Chile,Wire Transfer #2625,False
T002626,E0360,E0351,1083.0,2024-08-29 18:07:51,Payment,Comoros,Malawi,Everything suggest dream inside day.,False
T002627,E0409,E0463,552.76,2024-02-15 19:52:10,Payment,Marshall Islands,Angola,Sister summer risk tonight health health.,False
T002628,E0225,E0982,281.66,2024-07-06 05:00:32,Wire Transfer,Serbia,Sao Tome and Principe,Wire Transfer #2628,False
T002629,E0263,E0373,11418.84,2024-11-27 03:53:45,Wire Transfer,Bouvet Island (Bouvetoya),Cocos (Keeling) Islands,Wire Transfer #2629,False
T002630,E0675,E0872,495.73,2024-01-31 09:26:22,Cash Deposit,France,Bulgaria,Cash Deposit #2630,False
T002631,E0397,E0656,3686.13,2024-11-17 04:06:44,Cash Deposit,Belize,Sao Tome and Principe,Cash Deposit #2631,False
T002632,E0667,E0819,457.6,2024-07-23 18:15:56,Payment,Vietnam,Ecuador,Whole away like.,False
T002633,E0303,E0054,145.17,2024-07-19 06:49:59,Wire Transfer,Iran,Antigua and Barbuda,Wire Transfer #2633,False
T002634,E0320,E0265,45.9,2024-04-13 16:33:32,Payment,Lao People's Democratic Republic,British Virgin Islands,Letter rock without.,False
T002635,E0978,E0746,4911.82,2024-09-07 23:07:18,Cash Deposit,Colombia,Costa Rica,Cash Deposit #2635,False
T002636,E0930,E0746,289.21,2024-07-02 23:40:01,Wire Transfer,Estonia,Costa Rica,Wire Transfer #2636,False
T002637,E0133,E0414,100.45,2024-03-23 22:15:58,Cash Deposit,Bhutan,Slovakia (Slovak Republic),Cash Deposit #2637,False
T002638,E0829,E0624,999.4,2024-05-17 05:14:21,Payment,Bouvet Island (Bouvetoya),Cuba,Factor because someone.,False
T002639,E0559,E0603,614.28,2024-06-28 10:14:00,Cash Deposit,Kuwait,Latvia,Cash Deposit #2639,False
T002640,E0277,E0132,75.32,2024-01-08 16:32:33,Cash Deposit,Argentina,Cayman Islands,Cash Deposit #2640,False
T002641,E0229,E0758,958.42,2024-11-28 07:28:57,Payment,Panama,Micronesia,Exactly something central forward PM.,False
T002642,E0804,E0307,1213.5,2024-03-03 05:26:54,Payment,French Guiana,Solomon Islands,Crime listen activity with.,False
