Transaction_ID,Sender_ID,Receiver_ID,Amount,Timestamp,Transaction_Type,Sender_Country,Receiver_Country,Description,Suspicious_Flag
T003507,E0673,E0359,34.79,2024-06-21 09:13:15,Wire Transfer,Liechtenstein,Czech Republic,Wire Transfer #3507,False
T003508,E0295,E0987,140.83,2024-05-25 22:27:50,Payment,Greece,Guinea-Bissau,Southern popular good growth any.,False
T003509,E0073,E0521,457.09,2024-11-05 01:03:02,Cash Deposit,Georgia,Sri Lanka,Cash Deposit #3509,False
T003510,E0201,E0427,1296.01,2024-07-05 07:15:34,Cash Deposit,Cambodia,Ecuador,Cash Deposit #3510,False
T003511,E0769,E0144,16.92,2024-04-27 19:47:12,Cash Deposit,Cyprus,Turks and Caicos Islands,Cash Deposit #3511,False
T003512,E0529,E0137,372.6,2024-12-27 05:58:25,Payment,Thailand,Bulgaria,Sense network seven between.,False
T003513,E0304,E0286,1012.7,2024-10-03 15:36:55,Cash Deposit,Czech Republic,Uzbekistan,Cash Deposit #3513,False
T003514,E0685,E0108,292.74,2024-08-21 22:39:59,Cash Deposit,Botswana,Canada,Cash Deposit #3514,False
T003515,E0611,E0375,13.44,2024-02-16 14:51:51,Wire Transfer,Morocco,Bahrain,Wire Transfer #3515,False
T003516,E0746,E0648,492.29,2024-11-13 10:57:14,Wire Transfer,Cuba,Malta,Wire Transfer #3516,False
T003517,E0102,E0519,223.68,2024-03-06 14:55:08,Payment,Brunei Darussalam,Falkland Islands (Malvinas),Generation audience team.,False
T003518,E0382,E0375,31.86,2024-08-29 06:35:44,Wire Transfer,Pitcairn Islands,Bahrain,Wire Transfer #3518,False
T003519,E0331,E0220,287.4,2024-01-22 23:36:53,Cash Deposit,French Southern Territories,France,Cash Deposit #3519,False
T003520,E0716,E0723,207.99,2024-12-02 19:15:36,Wire Transfer,Falkland Islands (Malvinas),Burkina Faso,Wire Transfer #3520,False
T003521,E0409,E0353,350.73,2024-03-07 11:40:26,Payment,Kiribati,Colombia,Whom trip agreement happen.,False
T003522,E0515,E0014,4069.69,2024-11-08 12:06:03,Cash Deposit,Libyan Arab Jamahiriya,Pitcairn Islands,Cash Deposit #3522,False
T003523,E0422,E0309,64.18,2024-11-12 21:54:56,Payment,Guinea,Barbados,Security admit occur now experience well.,False
T003524,E0945,E0603,94.9,2024-11-23 09:44:14,Wire Transfer,Tuvalu,Liechtenstein,Wire Transfer #3524,False
T003525,E0631,E0782,859.8,2024-01-25 08:13:17,Wire Transfer,Libyan Arab Jamahiriya,Denmark,Wire Transfer #3525,False
T003526,E0818,E0670,585.15,2024-02-13 15:17:55,Payment,Ethiopia,Sudan,Hour media choose your increase.,False
T003527,E0780,E0783,2636.09,2024-08-19 00:50:17,Cash Deposit,Haiti,India,Cash Deposit #3527,False
T003528,E0614,E0027,378.16,2024-04-21 00:00:27,Payment,Cameroon,Chile,Moment you simple.,False
T003529,E0052,E0721,419.22,2024-02-03 11:59:50,Cash Deposit,French Polynesia,Mexico,Cash Deposit #3529,False
T003530,E0271,E0457,3627.5,2024-04-18 13:35:31,Wire Transfer,United States Virgin Islands,Honduras,Wire Transfer #3530,False
T003531,E0307,E0474,173.79,2024-11-27 09:06:00,Payment,United States Virgin Islands,Bahrain,Compare seek read throw view sure.,False
T003532,E0786,E0466,83.82,2024-11-11 05:23:05,Cash Deposit,Armenia,Chile,Cash Deposit #3532,False
T003533,E0582,E0257,1059.81,2024-02-10 23:00:35,Cash Deposit,Germany,Pakistan,Cash Deposit #3533,False
T003534,E0424,E0398,115.49,2024-07-17 17:51:15,Cash Deposit,Niue,Armenia,Cash Deposit #3534,False
T003535,E0402,E0047,65.72,2024-01-29 01:48:49,Wire Transfer,Luxembourg,Tuvalu,Wire Transfer #3535,False
T003536,E0267,E0454,145.39,2024-03-22 15:55:11,Payment,Uruguay,Vietnam,Sometimes throw full interesting partner order.,False
T003537,E0830,E0024,599.27,2024-02-10 22:39:49,Wire Transfer,France,Chad,Wire Transfer #3537,False
T003538,E0624,E0222,317.72,2024-10-01 15:00:51,Wire Transfer,Georgia,Azerbaijan,Wire Transfer #3538,False
T003539,E0152,E0969,77.66,2024-05-04 23:30:11,Payment,China,Jersey,Both lay thus thank simply.,False
T003540,E0224,E0074,25848.03,2024-09-18 10:31:33,Cash Deposit,Chad,Palestinian Territory,Cash Deposit #3540,False
T003541,E0162,E0976,94.62,2024-08-04 20:38:14,Cash Deposit,Saint Barthelemy,Bouvet Island (Bouvetoya),Cash Deposit #3541,False
T003542,E0213,E0762,155.66,2024-05-02 08:32:41,Payment,Oman,Yemen,Their it room human respond until.,False
T003543,E0291,E0362,601.84,2024-07-05 19:19:58,Payment,Serbia,Niue,Goal area its.,False
T003544,E0246,E0794,3673.31,2024-11-05 09:53:22,Wire Transfer,United States Minor Outlying Islands,Congo,Wire Transfer #3544,False
T003545,E0807,E0240,8153.99,2024-03-27 15:08:59,Wire Transfer,Togo,Swaziland,Wire Transfer #3545,False
T003546,E0910,E0866,165.51,2024-04-05 05:06:19,Cash Deposit,Gibraltar,Grenada,Cash Deposit #3546,False
T003547,E0273,E0449,142.7,2024-08-21 05:49:43,Cash Deposit,Paraguay,Latvia,Cash Deposit #3547,False
T003548,E0420,E0138,105.3,2024-12-06 15:25:41,Cash Deposit,United States Minor Outlying Islands,Turkmenistan,Cash Deposit #3548,False
T003549,E0132,E0851,441.28,2024-04-01 09:54:11,Wire Transfer,Ghana,Denmark,Wire Transfer #3549,False
T003550,E0669,E0031,251.38,2024-03-06 10:47:30,Wire Transfer,Gabon,Bolivia,Wire Transfer #3550,False
T003551,E0571,E0391,791.63,2024-08-20 09:11:21,Wire Transfer,Russian Federation,Bulgaria,Wire Transfer #3551,False
T003552,E0605,E0441,421.66,2024-10-28 19:05:48,Payment,United States Virgin Islands,Norfolk Island,Everybody staff home.,False
T003553,E0531,E0230,155.22,2024-05-08 00:47:40,Wire Transfer,Panama,Bhutan,Wire Transfer #3553,False
T003554,E0410,E0027,666.99,2024-04-09 16:29:06,Cash Deposit,Guatemala,Chile,Cash Deposit #3554,False
T003555,E0202,E0160,2603.23,2024-11-24 04:09:33,Cash Deposit,Ireland,El Salvador,Cash Deposit #3555,False
T003556,E0859,E0677,4228.07,2024-12-29 16:04:47,Payment,Cuba,Guernsey,Process government general.,False
T003557,E0125,E0439,441.53,2024-05-14 21:39:55,Payment,Namibia,Malta,Hard various ability know medical lose.,False
T003558,E0166,E0565,148.38,2024-05-27 07:44:29,Payment,French Southern Territories,Norfolk Island,Ahead source professional.,False
T003559,E0125,E0226,5514.9,2024-06-23 02:39:46,Cash Deposit,Namibia,Slovenia,Cash Deposit #3559,False
T003560,E0243,E0338,286.59,2024-12-11 00:32:30,Wire Transfer,Uganda,Aruba,Wire Transfer #3560,False
T003561,E0174,E0719,352.94,2024-01-18 05:32:15,Wire Transfer,Timor-Leste,Serbia,Wire Transfer #3561,False
T003562,E0506,E0477,648.09,2024-03-22 18:33:36,Cash Deposit,Mexico,Saudi Arabia,Cash Deposit #3562,False
T003563,E0201,E0494,390.49,2024-09-21 11:36:14,Payment,Cambodia,Guam,Deal build must east their my.,False
T003564,E0454,E0358,116.64,2024-10-14 20:50:39,Wire Transfer,Vietnam,Faroe Islands,Wire Transfer #3564,False
T003565,E0930,E0787,376.39,2024-04-27 19:43:01,Payment,Haiti,Seychelles,Happen music necessary subject law toward.,False
T003566,E0061,E0717,967.2,2024-06-28 17:09:16,Payment,British Indian Ocean Territory (Chagos Archipelago),Grenada,Town star order others.,False
T003567,E0457,E0635,11022.85,2024-08-10 22:34:00,Wire Transfer,Honduras,Bouvet Island (Bouvetoya),Wire Transfer #3567,False
T003568,E0324,E0494,50.3,2024-09-03 19:35:18,Cash Deposit,United States Minor Outlying Islands,Guam,Cash Deposit #3568,False
T003569,E0816,E0634,358.51,2024-08-22 08:18:19,Cash Deposit,Russian Federation,New Caledonia,Cash Deposit #3569,False
T003570,E0084,E0572,232.8,2024-01-24 13:25:37,Payment,French Southern Territories,Oman,Fight maybe him model whether information.,False
T003571,E0892,E0211,580.29,2024-02-26 05:28:02,Payment,Cote d'Ivoire,Kuwait,Worker lose miss maintain control customer.,False
T003572,E0272,E0740,578.4,2024-01-04 23:08:54,Wire Transfer,Cuba,Sao Tome and Principe,Wire Transfer #3572,False
T003573,E0241,E0123,386.03,2024-11-24 23:56:52,Wire Transfer,Gabon,Costa Rica,Wire Transfer #3573,False
T003574,E0531,E0167,505.6,2024-07-31 13:58:44,Payment,Panama,Saint Pierre and Miquelon,When represent each smile according.,False
T003575,E0765,E0749,908.89,2024-07-05 20:21:09,Cash Deposit,Czech Republic,French Southern Territories,Cash Deposit #3575,False
T003576,E0124,E0336,353.06,2024-10-19 16:53:35,Cash Deposit,Dominica,Taiwan,Cash Deposit #3576,False
T003577,E0481,E0455,668.11,2024-04-20 00:47:42,Payment,French Polynesia,Seychelles,Kitchen worry force quite table.,False
T003578,E0621,E0409,119.54,2024-06-14 09:34:20,Cash Deposit,Bhutan,Kiribati,Cash Deposit #3578,False
T003579,E0807,E0089,200.34,2024-03-16 03:39:38,Wire Transfer,Togo,Saint Vincent and the Grenadines,Wire Transfer #3579,False
T003580,E0284,E0725,1245.47,2024-07-07 09:12:42,Wire Transfer,India,Djibouti,Wire Transfer #3580,False
T003581,E0176,E0591,8145.43,2024-05-08 12:21:26,Wire Transfer,Faroe Islands,Luxembourg,Wire Transfer #3581,False
T003582,E0479,E0825,264.52,2024-12-29 03:00:27,Cash Deposit,Bermuda,Liberia,Cash Deposit #3582,False
T003583,E0215,E0173,114.74,2024-06-19 02:06:55,Wire Transfer,Lithuania,Zimbabwe,Wire Transfer #3583,False
T003584,E0291,E0044,33.42,2024-12-19 07:05:24,Cash Deposit,Serbia,Saint Helena,Cash Deposit #3584,False
T003585,E0341,E0431,176.3,2024-05-31 16:10:20,Payment,Seychelles,Yemen,Require often country too.,False
T003586,E0067,E0855,557.8,2024-04-09 01:59:13,Payment,Montenegro,French Polynesia,People process reflect catch general which.,False
T003587,E0436,E0639,2323.1,2024-09-16 14:05:40,Payment,Lesotho,Nauru,The leg but enough owner.,False
T003588,E0440,E0734,832.96,2024-08-31 13:44:38,Cash Deposit,Tuvalu,Puerto Rico,Cash Deposit #3588,False
T003589,E0010,E0739,92.65,2024-01-03 08:49:18,Wire Transfer,Uzbekistan,Montenegro,Wire Transfer #3589,False
T003590,E0382,E0135,693.3,2024-04-20 23:45:03,Payment,Pitcairn Islands,Paraguay,View sure himself operation.,False
T003591,E0793,E0270,217.57,2024-09-01 16:47:38,Wire Transfer,Switzerland,Timor-Leste,Wire Transfer #3591,False
T003592,E0004,E0066,495.73,2024-12-30 02:25:55,Wire Transfer,Faroe Islands,Sweden,Wire Transfer #3592,False
T003593,E0163,E0836,98.45,2024-01-18 22:39:12,Cash Deposit,Argentina,Andorra,Cash Deposit #3593,False
T003594,E0944,E0715,39.83,2024-07-20 07:49:31,Cash Deposit,Macao,Cocos (Keeling) Islands,Cash Deposit #3594,False
T003595,E0313,E0460,310.33,2024-04-23 14:27:29,Payment,Denmark,Portugal,Read bed site.,False
T003596,E0992,E0578,309.84,2024-02-12 08:48:24,Payment,Sri Lanka,Brazil,Now local practice marriage account dinner.,False
T003597,E0554,E0165,761.5,2024-09-13 03:17:41,Cash Deposit,China,Mauritius,Cash Deposit #3597,False
T003598,E0201,E0543,112.69,2024-10-20 02:48:51,Payment,Cambodia,Finland,Candidate cover business young six imagine.,False
T003599,E0980,E0923,14421.09,2024-01-12 11:56:54,Wire Transfer,Greece,France,Wire Transfer #3599,False
T003600,E0345,E0429,184.76,2024-05-23 06:33:32,Payment,Saint Pierre and Miquelon,Philippines,Including vote morning region friend.,False
T003601,E0050,E0319,430.46,2024-09-24 15:15:19,Cash Deposit,French Polynesia,Norfolk Island,Cash Deposit #3601,False
T003602,E0611,E0516,675.54,2024-01-19 12:11:43,Payment,Morocco,Chile,Challenge modern protect.,False
T003603,E0254,E0094,1154.25,2024-06-19 00:33:25,Cash Deposit,Micronesia,Vanuatu,Cash Deposit #3603,False
T003604,E0905,E0697,782.36,2024-05-31 21:26:10,Cash Deposit,United States Virgin Islands,Peru,Cash Deposit #3604,False
T003605,E0666,E0417,247.7,2024-12-30 03:06:16,Wire Transfer,Greece,Angola,Wire Transfer #3605,False
T003606,E0980,E0184,765.32,2024-08-07 21:17:03,Cash Deposit,Greece,Anguilla,Cash Deposit #3606,False
T003607,E0835,E0948,167.13,2024-11-10 17:25:37,Cash Deposit,Wallis and Futuna,Northern Mariana Islands,Cash Deposit #3607,False
T003608,E0848,E0692,407.89,2024-09-06 20:49:19,Payment,Zambia,Tonga,Policy shoulder eight.,False
T003609,E0722,E0453,335.62,2024-11-14 23:44:53,Wire Transfer,Algeria,Palestinian Territory,Wire Transfer #3609,False
T003610,E0828,E0449,235.09,2024-07-02 08:23:32,Wire Transfer,Burkina Faso,Latvia,Wire Transfer #3610,False
T003611,E0599,E0484,112.06,2024-01-11 04:09:00,Wire Transfer,Panama,Bahamas,Wire Transfer #3611,False
T003612,E0906,E0526,138.16,2024-06-23 22:54:51,Wire Transfer,Saint Lucia,Niger,Wire Transfer #3612,False
T003613,E0014,E0960,594.87,2024-07-20 06:24:30,Cash Deposit,Pitcairn Islands,Isle of Man,Cash Deposit #3613,False
T003614,E0912,E0134,81.18,2024-10-30 01:26:45,Payment,Madagascar,Saint Lucia,Hour my forward trade.,False
T003615,E0874,E0762,305.47,2024-03-25 21:22:33,Wire Transfer,Poland,Yemen,Wire Transfer #3615,False
T003616,E0813,E0327,241.6,2024-12-30 21:24:00,Cash Deposit,Norway,United States of America,Cash Deposit #3616,False
T003617,E0464,E0447,190.64,2024-01-04 22:19:10,Cash Deposit,Uzbekistan,Aruba,Cash Deposit #3617,False
T003618,E0525,E0742,38.92,2024-02-20 21:29:53,Cash Deposit,Trinidad and Tobago,Libyan Arab Jamahiriya,Cash Deposit #3618,False
T003619,E0343,E0610,370.76,2024-11-05 06:18:19,Wire Transfer,Cote d'Ivoire,Burkina Faso,Wire Transfer #3619,False
T003620,E0566,E0964,5103.16,2024-12-08 08:54:50,Payment,Bouvet Island (Bouvetoya),Israel,Upon campaign fill body way.,False
T003621,E0744,E0652,119.64,2024-12-04 21:40:23,Wire Transfer,Korea,Hungary,Wire Transfer #3621,False
T003622,E0060,E0690,104.03,2024-07-04 06:20:43,Payment,Pakistan,Equatorial Guinea,Former network office hundred although.,False
T003623,E0133,E0205,770.7,2024-11-17 19:52:45,Payment,United Kingdom,Austria,Station loss modern today next.,False
T003624,E0852,E0883,389.22,2024-03-20 00:17:01,Payment,Mali,Bouvet Island (Bouvetoya),Special husband degree girl staff scene.,False
T003625,E0785,E0797,398.1,2024-06-21 08:33:50,Cash Deposit,Norway,Singapore,Cash Deposit #3625,False
T003626,E0125,E0251,174.65,2024-09-11 13:54:58,Wire Transfer,Namibia,Oman,Wire Transfer #3626,False
T003627,E0907,E0047,82.37,2024-05-02 08:54:15,Payment,Netherlands Antilles,Tuvalu,Next base control statement have.,False
T003628,E0953,E0398,5756.49,2024-05-20 04:29:35,Payment,American Samoa,Armenia,Town hope sport trouble.,False
T003629,E0615,E0735,23.06,2024-04-20 09:38:58,Wire Transfer,Latvia,Bouvet Island (Bouvetoya),Wire Transfer #3629,False
T003630,E0599,E0045,990.7,2024-05-15 08:03:48,Wire Transfer,Panama,Guernsey,Wire Transfer #3630,False
T003631,E0800,E0243,649.35,2024-12-09 23:57:24,Payment,Anguilla,Uganda,Statement represent just beat TV.,False
T003632,E0414,E0200,298.82,2024-09-12 17:47:58,Wire Transfer,Kyrgyz Republic,Belarus,Wire Transfer #3632,False
T003633,E0218,E0159,280.89,2024-08-30 15:43:06,Cash Deposit,Mali,Palestinian Territory,Cash Deposit #3633,False
T003634,E0110,E0204,367.66,2024-05-18 19:21:38,Wire Transfer,Brunei Darussalam,Slovenia,Wire Transfer #3634,False
T003635,E0881,E0687,380.84,2024-01-08 08:52:33,Payment,Egypt,Trinidad and Tobago,Wait relate long society.,False
T003636,E0721,E0344,1003.32,2024-05-14 12:39:38,Cash Deposit,Mexico,Cote d'Ivoire,Cash Deposit #3636,False
T003637,E0610,E0106,22.98,2024-04-02 12:07:37,Payment,Burkina Faso,Brazil,Sell safe that.,False
T003638,E0611,E0437,519.32,2024-05-13 02:53:28,Wire Transfer,Morocco,Algeria,Wire Transfer #3638,False
T003639,E0790,E0656,1127.32,2024-08-03 03:41:27,Wire Transfer,Uzbekistan,Vietnam,Wire Transfer #3639,False
T003640,E0679,E0037,497.69,2024-04-26 18:59:05,Payment,Seychelles,Seychelles,Machine owner mother real a but.,False
T003641,E0100,E0986,356.14,2024-07-22 02:17:43,Cash Deposit,Saint Barthelemy,Anguilla,Cash Deposit #3641,False
T003642,E0557,E0116,70.33,2024-09-14 19:05:21,Wire Transfer,Aruba,Liechtenstein,Wire Transfer #3642,False
T003643,E0644,E0547,81.05,2024-06-25 05:57:59,Payment,Equatorial Guinea,Brazil,Only red care around.,False
T003644,E0188,E0252,276.29,2024-08-22 05:44:45,Wire Transfer,French Polynesia,Botswana,Wire Transfer #3644,False
T003645,E0493,E0973,45.6,2024-08-08 00:26:23,Cash Deposit,American Samoa,Turkey,Cash Deposit #3645,False
T003646,E0444,E0363,266.49,2024-10-01 05:53:56,Cash Deposit,Dominican Republic,Tonga,Cash Deposit #3646,False
T003647,E0852,E0785,48554.9,2024-01-21 18:01:44,Wire Transfer,Mali,Norway,Wire Transfer #3647,False
T003648,E0628,E0348,724.29,2024-10-28 18:35:56,Payment,Jordan,Russian Federation,Wind wife never.,False
T003649,E0895,E0419,166.91,2024-09-16 16:06:33,Cash Deposit,Western Sahara,United Kingdom,Cash Deposit #3649,False
T003650,E0745,E0614,1298.94,2024-07-13 20:44:53,Payment,Saint Vincent and the Grenadines,Cameroon,Base country music since many want.,False
T003651,E0559,E0550,1229.57,2024-11-24 00:40:46,Cash Deposit,Christmas Island,United States Virgin Islands,Cash Deposit #3651,False
T003652,E0042,E0280,1863.15,2024-08-02 15:10:56,Cash Deposit,Panama,Argentina,Cash Deposit #3652,False
T003653,E0733,E0644,976.67,2024-12-12 20:55:02,Wire Transfer,Central African Republic,Equatorial Guinea,Wire Transfer #3653,False
T003654,E0061,E0764,389.93,2024-11-28 11:59:40,Wire Transfer,British Indian Ocean Territory (Chagos Archipelago),Paraguay,Wire Transfer #3654,False
T003655,E0610,E0924,578.38,2024-09-05 18:34:19,Payment,Burkina Faso,Luxembourg,Remember agency money.,False
T003656,E0819,E0143,278.72,2024-05-29 04:37:17,Payment,Saint Kitts and Nevis,Senegal,As contain drug marriage through.,False
T003657,E0614,E0825,6590.18,2024-09-19 03:54:39,Wire Transfer,Cameroon,Liberia,Wire Transfer #3657,False
T003658,E0626,E0638,33.27,2024-10-02 18:24:43,Payment,Kenya,Jersey,Beyond bad week relationship.,False
T003659,E0665,E0861,1754.34,2024-02-25 21:09:10,Payment,Belgium,Nauru,Room ask phone.,False
T003660,E0616,E0644,158.85,2024-10-13 04:20:06,Wire Transfer,Indonesia,Equatorial Guinea,Wire Transfer #3660,False
T003661,E0467,E0516,192.31,2024-08-10 00:30:01,Wire Transfer,Mauritius,Chile,Wire Transfer #3661,False
T003662,E0727,E0342,154.69,2024-12-07 16:10:00,Wire Transfer,Italy,Brazil,Wire Transfer #3662,False
T003663,E0156,E0696,658.16,2024-09-25 01:47:12,Payment,Mayotte,Pakistan,Part lay available exactly.,False
T003664,E0337,E0294,1034.0,2024-09-20 17:40:33,Wire Transfer,Guinea,Northern Mariana Islands,Wire Transfer #3664,False
T003665,E0484,E0899,114.51,2024-10-21 19:25:56,Payment,Bahamas,Cambodia,Question probably purpose upon rise run real.,False
T003666,E0031,E0646,12.1,2024-07-08 21:54:17,Payment,Bolivia,Morocco,Whatever until while performance.,False
T003667,E0376,E0963,139.46,2024-03-11 23:07:54,Payment,Congo,Costa Rica,Full amount low son wait.,False
T003668,E0082,E0319,256.81,2024-11-06 00:56:08,Cash Deposit,India,Norfolk Island,Cash Deposit #3668,False
T003669,E0282,E0459,676.82,2024-02-21 09:48:25,Cash Deposit,Vietnam,Somalia,Cash Deposit #3669,False
T003670,E0997,E0799,1276.93,2024-08-23 20:49:16,Cash Deposit,Lesotho,Oman,Cash Deposit #3670,False
T003671,E0358,E0940,291.76,2024-06-27 13:38:28,Wire Transfer,Faroe Islands,Armenia,Wire Transfer #3671,False
T003672,E0133,E0424,9629.39,2024-09-17 21:00:59,Wire Transfer,United Kingdom,Niue,Wire Transfer #3672,False
T003673,E0833,E0187,57.58,2024-10-10 00:19:47,Payment,French Southern Territories,Poland,First tree analysis later drop.,False
T003674,E0993,E0396,485.09,2024-04-15 05:15:48,Cash Deposit,Uganda,Singapore,Cash Deposit #3674,False
T003675,E0599,E0725,857.05,2024-07-22 18:45:09,Payment,Panama,Djibouti,Card little others town four.,False
T003676,E0058,E0017,239.12,2024-12-25 12:15:42,Payment,Kazakhstan,Dominica,Almost prevent wear series show detail.,False
T003677,E0153,E0185,439.74,2024-11-23 03:49:24,Cash Deposit,Costa Rica,Japan,Cash Deposit #3677,False
T003678,E0943,E0855,230.33,2024-07-02 00:33:39,Payment,Isle of Man,French Polynesia,Almost probably strong cause.,False
T003679,E0198,E0879,56.12,2024-02-23 14:17:34,Wire Transfer,Northern Mariana Islands,New Caledonia,Wire Transfer #3679,False
T003680,E0422,E0358,458.93,2024-03-01 13:37:11,Cash Deposit,Guinea,Faroe Islands,Cash Deposit #3680,False
T003681,E0724,E0549,657.05,2024-10-06 05:48:08,Payment,Lao People's Democratic Republic,Tajikistan,Magazine approach north.,False
T003682,E0271,E0328,2597.3,2024-11-05 05:14:58,Wire Transfer,United States Virgin Islands,Grenada,Wire Transfer #3682,False
T003683,E0249,E0822,251.32,2024-07-27 19:00:51,Cash Deposit,Uzbekistan,Central African Republic,Cash Deposit #3683,False
T003684,E0579,E0752,77.17,2024-02-12 22:09:50,Cash Deposit,Saint Martin,Grenada,Cash Deposit #3684,False
T003685,E0415,E0300,262.49,2024-06-02 06:51:47,Wire Transfer,United States Minor Outlying Islands,Poland,Wire Transfer #3685,False
